id,month,region,state,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
1261,Nov-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,584.90,16203.10
1262,Nov-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
1263,Nov-2021,Western,Dadra and Nagar Haveli and Dam,0.00,0.00,0.00,0.00,0.00,0.00,46.18,46.18
1264,Nov-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,18.88,66.88
1265,Nov-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,15319.23,41392.64
1266,Nov-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5421.24,29606.24
1267,Nov-2021,Western,Maharashtra,23856.00,3207.08,0.00,27063.08,1400.00,3047.00,10566.19,42076.27
1268,Nov-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9190.51,27325.85
1269,Nov-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15763.29,29837.69
1270,Nov-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,632.91,3182.95
1271,Nov-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1272,Nov-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,12.05,44.55
1273,Nov-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15869.19,34886.27
1274,Nov-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4479.38,14457.48
1275,Nov-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
1276,Nov-2021,North Eastern,Assam,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
1277,Nov-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.63,158.63
1278,Nov-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.43,372.43
1279,Nov-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.35,104.35
1280,Nov-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.71,108.71
1281,Nov-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.88,1130.48
1390,Dec-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,53.45,53.45
1391,Dec-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1392,Dec-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,1086.88,6848.47
1393,Dec-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,10065.02,1030.74,11095.76
1394,Dec-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
1395,Dec-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
1396,Dec-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1766.11,8542.41
1397,Dec-2021,Northern,Rajasthan,10480.00,1023.13,0.00,11503.13,1180.00,411.00,14546.71,27640.84
1398,Dec-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4353.12,30516.86
1399,Dec-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,906.56,5211.91
1400,Dec-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1401,Dec-2021,Eastern,Bihar,7960.00,0.00,0.00,7960.00,0.00,0.00,386.95,8346.95
1402,Dec-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,96.42,4556.42
1403,Dec-2021,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,597.04,12279.29
1404,Dec-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,56.76,2338.76
1405,Dec-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,584.90,16203.10
1406,Dec-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
1407,Dec-2021,Western,Dadra and Nagar Haveli and Dam,0.00,0.00,0.00,0.00,0.00,0.00,46.18,46.18
1408,Dec-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,18.88,66.88
1409,Dec-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,15447.36,41520.77
1410,Dec-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5421.38,29606.38
1411,Dec-2021,Western,Maharashtra,23856.00,3207.08,0.00,27063.08,1400.00,3047.00,10566.19,42076.27
1412,Dec-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9190.51,27325.85
1413,Dec-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15787.20,29861.60
1414,Dec-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,634.41,3184.45
1415,Dec-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1416,Dec-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,12.05,44.55
1417,Dec-2021,Southern,Tamil Nadu,13685.00,1027.18,211.70,14923.88,2440.00,2178.20,15870.22,35412.30
1418,Dec-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4601.74,14579.84
1419,Dec-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
1420,Dec-2021,North Eastern,Assam,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
1421,Dec-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.65,158.65
1422,Dec-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.46,372.46
1423,Dec-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.35,104.35
1424,Dec-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.71,108.71
1425,Dec-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.88,1130.48
1426,Jan-2022,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,53.45,53.45
1427,Jan-2022,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1428,Jan-2022,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,1086.88,6848.47
1429,Jan-2022,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,10065.02,1031.82,11096.84
1430,Jan-2022,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
1431,Jan-2022,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
1432,Jan-2022,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1766.11,8542.41
1433,Jan-2022,Northern,Rajasthan,10480.00,1023.13,0.00,11503.13,1180.00,411.00,14982.70,28076.83
1434,Jan-2022,Northern,Uttar Pradesh,24389.00,1493.14,0.00,25882.14,440.00,501.60,4453.17,31276.91
1435,Jan-2022,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,906.68,5212.03
1436,Jan-2022,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1437,Jan-2022,Eastern,Bihar,7740.00,0.00,0.00,7740.00,0.00,0.00,387.00,8127.00
1438,Jan-2022,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,96.44,4556.44
1439,Jan-2022,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,597.04,12279.29
1440,Jan-2022,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,56.76,2338.76
1441,Jan-2022,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,586.94,16205.14
1442,Jan-2022,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,863.16,24671.16
1443,Jan-2022,Western,Dadra and Nagar Haveli and Dam,0.00,0.00,0.00,0.00,0.00,0.00,46.18,46.18
1444,Jan-2022,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,19.39,67.39
1445,Jan-2022,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,15517.91,41591.32
1446,Jan-2022,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5434.20,29619.20
1447,Jan-2022,Western,Maharashtra,23856.00,3207.08,0.00,27063.08,1400.00,3047.00,10629.27,42139.35
1448,Jan-2022,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9196.25,27331.59
1449,Jan-2022,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15795.00,29869.40
1450,Jan-2022,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,652.80,3202.84
1451,Jan-2022,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1452,Jan-2022,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,12.05,44.55
1453,Jan-2022,Southern,Tamil Nadu,13685.00,1027.18,211.70,14923.88,2440.00,2178.20,15963.68,35505.76
1454,Jan-2022,Southern,Telangana,7842.50,0.00,0.00,7842.50,0.00,2405.60,4755.00,15003.10
1455,Jan-2022,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
1456,Jan-2022,North Eastern,Assam,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
1457,Jan-2022,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.69,158.69
1458,Jan-2022,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.48,372.48
1459,Jan-2022,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.35,104.35
1460,Jan-2022,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.71,108.71
1461,Jan-2022,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.88,1130.48
